日付時刻,MACアドレス,ユーザーネーム,赤色情報,黄色情報,緑色情報,青色情報,白色情報
2017/04/28 17:00:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:20,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:40,58C232FFFE576746,ﾐﾆFA-MARS,0,0,0,9,1
2017/04/28 17:00:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:43,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:00:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:00:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:06,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:13,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:29,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:36,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:52,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:01:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:01:59,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:15,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:22,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:38,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:45,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:54,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:55,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:56,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:02:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:02:58,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:00,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:01,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:02,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:03,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:04,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:05,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:07,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:08,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:09,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:10,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:11,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:12,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:14,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:16,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:17,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:18,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:19,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:21,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:23,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:24,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:25,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:26,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:27,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:28,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:30,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:31,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:32,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:33,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:34,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:35,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:37,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:39,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:40,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:41,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:42,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:44,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:46,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:47,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:48,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:49,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:50,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
2017/04/28 17:03:51,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,1,0,9,0
2017/04/28 17:03:53,58C232FFFE57673E,ﾐﾆFA-ﾊﾟﾈﾙﾍﾞﾝﾀﾞ,1,0,0,9,0
